Time,O2Rear,CO2Rear,CORear,THCRear,SootRear,O2Front,CO2Front,COFront,THCFront,SootFront,HFR,HFF,TambCal,TRSampA,TFSampA,TR24A,TR80A,TF24A,TF80A,TFloorR,TFloorF,TCeilF,TWallUR,TUFloor,TD79LBB,TD79CBB,TD79RBB,TD70LA,TD70LBB,TD70CA,TD70CBB,TD30LA,TD30LBB,TD60CBB,TD50CA,TD50CBB,TD40CBB,TD30CA,TD30CBB,TD20LBB,TD20CBB,TD20RBB,TD5CBB,VD79L,VD79C,VD79R,VD60C,VD40C,VD20L,VD20C,VD20R,VD5C,HRRcal,HRRburner,StackMFR,Tstack,O2stack,CO2stack,Costack,THCstack,Msstack,H2ORear,H2OFront
2220.,  1.040E-03,  9.555E-02,  1.821E-02,  3.265E-03,   NaN,  6.230E-03,  1.105E-01,  7.090E-03,  1.704E-02,   NaN, 191.28, 100.41,  24.8,1140.4, 971.7,1220.5,1187.0, 976.0,1107.1,  10.0, 478.1,1012.1, 177.1,  10.0,   NaN, 659.6,   NaN,   NaN,   NaN,1043.7,1003.8,   NaN,   NaN, 989.9, 975.8, 961.9, 757.7, 328.3, 630.6,   NaN, 159.7,   NaN, 239.1,   NaN, -5.12,   NaN, -3.93, -1.81,   NaN,  1.21,   NaN,  1.29, 224.7,   NaN, 2.369000,  68.8,  2.031E-01,  4.402E-03,  1.980E-04,        NaN, 407.7,  1.300E-01,  1.344E-01
2250.,  1.210E-03,  9.582E-02,  1.790E-02,  3.748E-03,   NaN,  2.689E-03,  1.126E-01,  8.060E-03,  2.881E-02,   NaN, 192.76, 101.67,  24.8,1138.1, 950.7,1221.0,1188.7, 979.2,1108.6,  10.0, 489.3,1012.9, 180.8,  10.0,   NaN, 673.5,   NaN,   NaN,   NaN,1040.2,1003.9,   NaN,   NaN, 988.2, 976.3, 961.8, 769.4, 345.9, 640.7,   NaN, 161.6,   NaN, 246.9,   NaN, -5.18,   NaN, -3.84, -1.85,   NaN,  1.20,   NaN,  1.29, 224.3,   NaN, 2.415167,  69.2,  2.032E-01,  4.324E-03,  1.903E-04,        NaN, 392.2,  1.300E-01,  1.379E-01
2280.,  1.046E-03,  9.595E-02,  1.783E-02,  2.156E-03,   NaN,  7.087E-04,  1.141E-01,  9.417E-03,  1.807E-02,   NaN, 194.50, 103.24,  24.8,1142.9, 957.2,1228.7,1197.2, 988.7,1114.7,  10.0, 494.6,1019.5, 184.8,  10.0,   NaN, 693.6,   NaN,   NaN,   NaN,1048.1,1008.7,   NaN,   NaN, 997.4, 985.8, 973.3, 786.1, 354.4, 648.0,   NaN, 176.5,   NaN, 266.5,   NaN, -5.25,   NaN, -3.85, -1.87,   NaN,  1.22,   NaN,  1.28, 222.2,   NaN, 2.402667,  69.0,  2.032E-01,  4.315E-03,  1.862E-04,        NaN, 392.4,  1.300E-01,  1.411E-01
2310.,  1.244E-03,  9.637E-02,  1.722E-02,  1.568E-03,   NaN,  1.055E-03,  1.162E-01,  9.212E-03,  3.212E-02,   NaN, 206.35, 105.39,  24.7,1141.2, 999.5,1198.2,1192.7, 990.2,1120.5,  10.0, 494.2,1025.6, 186.6,  10.0,   NaN, 776.6,   NaN,   NaN,   NaN,1048.0,1008.3,   NaN,   NaN, 990.6, 986.1, 970.4, 760.2, 313.3, 639.3,   NaN, 175.0,   NaN, 244.8,   NaN, -5.49,   NaN, -3.88, -1.83,   NaN,  1.25,   NaN,  1.30, 218.8,   NaN, 2.375667,  69.5,  2.033E-01,  4.295E-03,  1.708E-04,        NaN, 384.0,  1.298E-01,  1.433E-01
2340.,  1.715E-03,  9.591E-02,  1.755E-02,  2.888E-03,   NaN,  2.550E-05,  1.156E-01,  1.159E-02,  3.131E-02,   NaN, 201.57, 106.82,  24.7,1163.5,1005.1,1216.1,1198.2, 994.2,1123.1,  10.0, 502.0,1029.3, 189.5,  10.0,   NaN, 728.7,   NaN,   NaN,   NaN,1049.3,1011.3,   NaN,   NaN, 999.3, 991.7, 981.7, 784.2, 322.4, 654.0,   NaN, 180.2,   NaN, 263.1,   NaN, -5.41,   NaN, -3.90, -1.91,   NaN,  1.22,   NaN,  1.27, 223.5,   NaN, 2.390167,  70.4,  2.032E-01,  4.344E-03,  1.700E-04,        NaN, 392.2,  1.297E-01,  1.454E-01
2370.,  2.585E-04,  9.448E-02,  1.955E-02,  1.653E-03,   NaN,  8.333E-07,  1.127E-01,  1.564E-02,  1.472E-02,   NaN, 204.06, 107.87,  24.7,1166.7, 988.4,1288.4,1221.9,1001.8,1125.4,  10.0, 504.8,1031.0, 194.5,  10.0,   NaN, 725.4,   NaN,   NaN,   NaN,1060.8,1021.3,   NaN,   NaN,1008.5, 996.4, 979.3, 801.2, 345.9, 657.4,   NaN, 199.3,   NaN, 289.6,   NaN, -5.44,   NaN, -3.85, -1.96,   NaN,  1.26,   NaN,  1.26, 230.4,   NaN, 2.402833,  71.7,  2.030E-01,  4.421E-03,  1.962E-04,        NaN, 429.0,  1.303E-01,  1.467E-01
2400.,  6.693E-04,  9.355E-02,  1.997E-02,  1.738E-03,   0.0,  2.358E-04,  1.156E-01,  1.176E-02,  2.932E-02,   0.0, 216.16, 111.78,  24.8,1164.3, 995.9,1229.2,1217.6,1004.7,1131.5,  10.0, 516.2,1038.2, 197.3,  10.0,   NaN, 845.3,   NaN,   NaN,   NaN,1062.7,1027.7,   NaN,   NaN,1006.8, 999.4, 991.2, 788.1, 334.7, 658.6,   NaN, 191.3,   NaN, 269.5,   NaN, -5.74,   NaN, -3.90, -1.88,   NaN,  1.27,   NaN,  1.30, 225.3,   NaN, 2.418833,  71.5,  2.032E-01,  4.342E-03,  1.738E-04,        NaN, 414.8,  1.297E-01,  1.456E-01
2430.,  1.231E-03,  9.398E-02,  1.898E-02,  1.882E-03,   NaN,  4.186E-03,  1.135E-01,  1.039E-02,  1.279E-02,   NaN, 213.69, 114.33,  24.9,1185.2,1007.3,1209.5,1220.9,1010.5,1137.8,  10.0, 538.6,1045.7, 203.0,  10.0,   NaN, 881.0,   NaN,   NaN,   NaN,1066.4,1027.7,   NaN,   NaN,1011.2,1004.3, 991.6, 802.3, 356.8, 674.0,   NaN, 183.5,   NaN, 268.3,   NaN, -5.84,   NaN, -3.89, -1.94,   NaN,  1.22,   NaN,  1.28, 225.1,   NaN, 2.402000,  72.4,  2.032E-01,  4.345E-03,  1.688E-04,        NaN, 401.6,  1.291E-01,  1.416E-01
2460.,  7.243E-04,  9.366E-02,  1.971E-02,  1.456E-03,   NaN,  7.549E-03,  1.097E-01,  9.396E-03,  1.176E-02,   NaN, 235.10, 116.31,  24.8,1210.7, 996.3,1288.5,1234.0,1020.6,1134.5,  10.0, 544.7,1046.3, 203.2,  10.0,   NaN, 924.3,   NaN,   NaN,   NaN,1068.6,1032.0,   NaN,   NaN,1010.9,1004.4, 994.9, 808.2, 373.3, 674.5,   NaN, 193.6,   NaN, 302.2,   NaN, -5.97,   NaN, -3.89, -1.88,   NaN,  1.28,   NaN,  1.30, 230.8,   NaN, 2.413833,  73.3,  2.030E-01,  4.432E-03,  1.745E-04,        NaN, 416.1,  1.296E-01,  1.361E-01
2490.,  5.182E-04,  9.392E-02,  1.942E-02,  1.871E-03,   NaN,  1.486E-02,  1.052E-01,  7.484E-03,  1.246E-02,   NaN, 216.06, 120.36,  24.8,1200.9,1013.3,1184.5,1228.2,1020.7,1142.1,  10.0, 562.9,1053.5, 205.8,  10.0,   NaN, 942.1,   NaN,   NaN,   NaN,1065.0,1028.6,   NaN,   NaN,1011.7,1002.6, 993.2, 814.6, 383.6, 691.4,   NaN, 193.0,   NaN, 290.8,   NaN, -5.95,   NaN, -3.84, -1.83,   NaN,  1.23,   NaN,  1.27, 222.0,   NaN, 2.412667,  73.2,  2.033E-01,  4.311E-03,  1.523E-04,        NaN, 395.9,  1.295E-01,  1.287E-01
2520.,  2.880E-04,  9.276E-02,  2.036E-02,  2.574E-03,   NaN,  1.453E-02,  1.040E-01,  7.275E-03,  1.336E-02,   NaN, 220.29, 121.74,  24.8,1209.7,1031.8,1219.3,1238.7,1024.1,1142.6,  10.0, 565.9,1059.8, 207.5,  10.0,   NaN, 946.5,   NaN,   NaN,   NaN,1067.6,1030.4,   NaN,   NaN,1011.7,1003.5, 997.6, 828.7, 399.8, 689.6,   NaN, 202.7,   NaN, 317.5,   NaN, -5.96,   NaN, -3.79, -1.88,   NaN,  1.22,   NaN,  1.28, 220.2,   NaN, 2.396167,  72.9,  2.033E-01,  4.249E-03,  1.583E-04,        NaN, 389.2,  1.293E-01,  1.271E-01
2550.,  2.377E-04,  9.075E-02,  2.271E-02,  2.479E-03,   NaN,  9.269E-03,  1.006E-01,  1.188E-02,  1.190E-02,   NaN, 222.70, 122.78,  24.9,1218.9,1029.1,1227.2,1239.9,1029.8,1145.4,  10.0, 577.9,1062.5, 212.9,  10.0,   NaN, 954.7,   NaN,   NaN,   NaN,1073.3,1036.4,   NaN,   NaN,1012.9,1000.8, 989.2, 815.8, 394.9, 698.2,   NaN, 202.0,   NaN, 299.9,   NaN, -5.88,   NaN, -3.76, -1.80,   NaN,  1.24,   NaN,  1.27, 207.8,   NaN, 2.292000,  72.4,  2.034E-01,  4.200E-03,  1.627E-04,        NaN, 406.9,  1.297E-01,  1.286E-01
2580.,  9.667E-06,  9.268E-02,  2.088E-02,  2.150E-03,   NaN,  1.193E-02,  1.037E-01,  8.758E-03,  1.160E-02,   NaN, 226.05, 123.76,  24.8,1218.0,1033.7,1251.8,1240.0,1032.9,1142.1,  10.0, 575.4,1061.5, 212.2,  10.0,   NaN, 952.0,   NaN,   NaN,   NaN,1071.3,1032.8,   NaN,   NaN,1012.4,1003.6, 993.9, 821.3, 390.9, 686.4,   NaN, 211.1,   NaN, 331.2,   NaN, -5.88,   NaN, -3.75, -1.80,   NaN,  1.24,   NaN,  1.28, 212.8,   NaN, 2.322500,  72.7,  2.033E-01,  4.233E-03,  1.655E-04,        NaN, 406.1,  1.298E-01,  1.286E-01
2610.,  1.405E-04,  9.229E-02,  2.094E-02,  1.353E-03,   NaN,  1.325E-02,  1.043E-01,  7.548E-03,  1.154E-02,   NaN, 216.93, 124.37,  24.9,1225.1,1044.6,1260.6,1242.3,1035.0,1150.1,  10.0, 578.2,1070.4, 216.7,  10.0,   NaN, 962.5,   NaN,   NaN,   NaN,1078.3,1041.8,   NaN,   NaN,1022.0,1011.8, 999.2, 810.9, 382.8, 678.0,   NaN, 205.7,   NaN, 300.1,   NaN, -5.98,   NaN, -3.84, -1.84,   NaN,  1.28,   NaN,  1.26, 226.2,   NaN, 2.415000,  73.9,  2.032E-01,  4.302E-03,  1.553E-04,        NaN, 415.1,  1.294E-01,  1.278E-01
2640.,  3.188E-04,  9.247E-02,  2.026E-02,  1.296E-03,   NaN,  1.819E-02,  1.036E-01,  6.524E-03,  1.074E-02,   NaN, 227.79, 128.15,  24.9,1219.4,1042.2,1216.2,1236.5,1036.2,1151.6,  10.0, 594.4,1073.7, 220.0,  10.0,   NaN, 962.5,   NaN,   NaN,   NaN,1077.6,1043.0,   NaN,   NaN,1017.7,1015.7,1001.2, 824.0, 379.2, 699.1,   NaN, 204.8,   NaN, 318.7,   NaN, -5.95,   NaN, -3.81, -1.85,   NaN,  1.27,   NaN,  1.27, 220.7,   NaN, 2.371167,  74.2,  2.032E-01,  4.316E-03,  1.533E-04,        NaN, 412.3,  1.288E-01,  1.258E-01
2670.,  9.401E-03,  9.364E-02,  1.894E-02,  2.382E-03,   NaN,  2.356E-02,  1.009E-01,  5.647E-03,  1.191E-02,   NaN, 219.10, 128.64,  24.9,1214.5,1058.0,1197.0,1231.5,1037.7,1155.8,  10.0, 580.9,1078.8, 222.6,  10.0,   NaN, 958.4,   NaN,   NaN,   NaN,1074.6,1037.9,   NaN,   NaN,1018.0,1016.8,1001.9, 802.3, 351.5, 661.1,   NaN, 209.8,   NaN, 315.5,   NaN, -5.93,   NaN, -3.83, -1.80,   NaN,  1.29,   NaN,  1.29, 218.0,   NaN, 2.422167,  74.1,  2.034E-01,  4.243E-03,  1.342E-04,        NaN, 379.6,  1.287E-01,  1.217E-01
2700.,  8.979E-03,  8.904E-02,  2.301E-02,  1.002E-03,   NaN,  1.812E-02,  1.009E-01,  7.216E-03,  1.279E-02,   NaN, 224.41, 128.79,  24.9,1232.2,1045.5,1237.7,1246.3,1047.8,1158.0,  10.0, 598.0,1079.2, 222.2,  10.0,   NaN, 967.7,   NaN,   NaN,   NaN,1084.6,1051.0,   NaN,   NaN,1027.0,1023.6,1013.0, 828.8, 382.7, 692.9,   NaN, 216.3,   NaN, 321.7,   NaN, -6.02,   NaN, -3.86, -1.90,   NaN,  1.29,   NaN,  1.28, 221.1,   NaN, 2.392333,  74.6,  2.033E-01,  4.279E-03,  1.532E-04,        NaN, 426.4,  1.281E-01,  1.236E-01
2730.,  4.020E-03,  8.975E-02,  2.315E-02,  9.697E-04,   NaN,  2.035E-02,  1.015E-01,  5.995E-03,  1.063E-02,   NaN, 229.69, 129.54,  24.8,1237.4,1036.6,1291.2,1257.8,1044.8,1155.1,  10.0, 596.6,1078.0, 225.4,  10.0,   NaN, 964.8,   NaN,   NaN,   NaN,1083.1,1050.6,   NaN,   NaN,1022.6,1016.5,1006.0, 824.3, 378.0, 696.4,   NaN, 216.7,   NaN, 338.7,   NaN, -5.96,   NaN, -3.82, -1.87,   NaN,  1.26,   NaN,  1.27, 223.0,   NaN, 2.388334,  74.9,  2.032E-01,  4.340E-03,  1.540E-04,        NaN, 417.8,  1.290E-01,  1.228E-01
2760.,  1.874E-03,  9.075E-02,  2.200E-02,  1.649E-03,   NaN,  1.893E-02,  1.027E-01,  6.024E-03,  1.159E-02,   NaN, 158.14, 121.06,  24.8,1219.4,1053.5,1231.1,1256.8,1045.4,1160.6,  10.0, 606.3,1083.6, 231.9,  10.0,   NaN, 968.6,   NaN,   NaN,   NaN,1082.5,1047.1,   NaN,   NaN,1025.6,1017.6,1007.4, 828.4, 378.1, 685.1,   NaN, 218.0,   NaN, 344.2,   NaN, -6.04,   NaN, -3.85, -1.91,   NaN,  1.26,   NaN,  1.27, 222.0,   NaN, 2.421000,  75.2,  2.033E-01,  4.245E-03,  1.468E-04,        NaN, 422.0,  1.289E-01,  1.243E-01
2790.,  8.383E-04,  8.934E-02,  2.291E-02,  1.015E-03,   NaN,  2.672E-02,  1.010E-01,  4.896E-03,  1.172E-02,   NaN,  87.83, 115.00,  24.8,1229.4,1045.4,1295.8,1272.3,1053.2,1155.7,  10.0, 607.5,1084.7, 229.2,  10.0,   NaN, 972.9,   NaN,   NaN,   NaN,1086.3,1056.1,   NaN,   NaN,1031.6,1022.0,1015.0, 822.8, 370.3, 675.3,   NaN, 222.5,   NaN, 365.2,   NaN, -6.05,   NaN, -3.85, -1.90,   NaN,  1.29,   NaN,  1.28, 227.5,   NaN, 2.409500,  75.9,  2.031E-01,  4.333E-03,  1.610E-04,        NaN, 469.3,  1.283E-01,  1.210E-01
2820.,  6.180E-04,  9.040E-02,  2.180E-02,  2.114E-03,   NaN,  1.740E-02,  1.009E-01,  9.281E-03,  9.364E-03,   NaN,  64.93, 117.27,  24.9,1212.1,1072.4,1250.7,1250.6,1050.2,1164.5,  10.0, 605.1,1089.2, 230.4,  10.0,   NaN, 974.4,   NaN,   NaN,   NaN,1088.1,1053.4,   NaN,   NaN,1029.2,1016.9,1011.4, 802.6, 358.3, 667.4,   NaN, 217.9,   NaN, 333.8,   NaN, -6.09,   NaN, -3.92, -1.84,   NaN,  1.32,   NaN,  1.29, 220.8,   NaN, 2.400000,  76.0,  2.033E-01,  4.332E-03,  1.415E-04,        NaN, 415.5,  1.282E-01,  1.259E-01
2850.,  5.482E-04,  9.032E-02,  2.190E-02,  1.829E-03,   NaN,  2.045E-02,  1.021E-01,  7.729E-03,  4.042E-03,   NaN,  56.26, 116.36,  24.8,1222.0,1089.8,1267.8,1268.5,1056.6,1157.8,  10.0, 617.0,1087.9, 234.9,  10.0,   NaN, 975.1,   NaN,   NaN,   NaN,1083.4,1049.0,   NaN,   NaN,1031.4,1022.4,1014.4, 817.0, 352.0, 666.4,   NaN, 228.2,   NaN, 351.8,   NaN, -6.07,   NaN, -3.90, -1.90,   NaN,  1.31,   NaN,  1.27, 218.6,   NaN, 2.382833,  76.1,  2.033E-01,  4.315E-03,  1.425E-04,        NaN, 425.5,  1.283E-01,  1.255E-01
2880.,  5.913E-04,  9.042E-02,  2.162E-02,  3.427E-03,   NaN,  1.250E-02,  1.017E-01,  1.132E-02,  4.079E-03,   NaN,  57.13, 113.32,  24.8,1256.2,1083.7,1308.0,1281.6,1053.8,1149.1,  10.0, 613.9,1084.2, 236.7,  10.0,   NaN, 964.1,   NaN,   NaN,   NaN,1068.4,1032.7,   NaN,   NaN,1019.8,1014.5,1003.4, 814.2, 359.6, 657.4,   NaN, 227.7,   NaN, 341.7,   NaN, -6.02,   NaN, -3.87, -1.84,   NaN,  1.31,   NaN,  1.27, 214.7,   NaN, 2.363500,  75.7,  2.033E-01,  4.349E-03,  1.183E-04,        NaN, 378.9,  1.280E-01,  1.292E-01
2910.,  8.493E-04,  8.946E-02,  2.195E-02,  3.797E-03,   NaN,  1.505E-02,  1.031E-01,  1.108E-02,  6.246E-03,   NaN,  56.57, 115.12,  24.9,1263.2,1087.7,1277.4,1274.5,1059.3,1161.4,  10.0, 613.1,1091.0, 237.2,  10.0,   NaN, 971.1,   NaN,   NaN,   NaN,1081.4,1046.7,   NaN,   NaN,1027.5,1015.5,1010.9, 799.9, 346.0, 658.8,   NaN, 211.8,   NaN, 330.6,   NaN, -6.05,   NaN, -3.96, -1.88,   NaN,  1.29,   NaN,  1.27, 213.5,   NaN, 2.363500,  75.9,  2.034E-01,  4.291E-03,  1.115E-04,        NaN, 373.0,  1.273E-01,  1.304E-01
2940.,  1.007E-03,  8.941E-02,  2.253E-02,  5.502E-03,   NaN,  2.495E-02,  9.462E-02,  1.264E-02,  9.258E-03,   NaN,  54.68, 113.99,  24.9,1254.5,1073.5,1304.5,1275.6,1055.1,1149.0,  10.0, 616.2,1086.3, 237.1,  10.0,   NaN, 967.1,   NaN,   NaN,   NaN,1073.6,1038.6,   NaN,   NaN,1021.8,1012.4,1006.4, 831.3, 359.4, 663.4,   NaN, 226.7,   NaN, 355.8,   NaN, -6.07,   NaN, -3.87, -2.01,   NaN,  1.28,   NaN,  1.27, 220.5,   NaN, 2.437000,  76.3,  2.034E-01,  4.258E-03,  1.253E-04,        NaN, 388.6,  1.279E-01,  1.226E-01
2970.,        NaN,        NaN,        NaN,  2.109E-03,   NaN,  3.820E-02,  9.405E-02,  3.453E-03,  3.193E-03,   NaN,  51.33, 112.74,  25.0,1253.1,1085.7,1303.5,1266.7,1055.2,1152.9,  10.0, 624.0,1087.1, 238.0,  10.0,   NaN, 971.1,   NaN,   NaN,   NaN,1077.7,1046.9,   NaN,   NaN,1023.0,1013.6,1005.8, 826.3, 376.2, 674.2,   NaN, 225.2,   NaN, 362.8,   NaN, -6.07,   NaN, -3.84, -1.93,   NaN,  1.27,   NaN,  1.26, 223.8,   NaN, 2.471000,  76.6,  2.034E-01,  4.247E-03,  1.365E-04,        NaN, 414.0,        NaN,  1.114E-01
3000.,        NaN,        NaN,        NaN,        NaN,   NaN,  9.712E-02,  7.197E-02,  2.912E-03,  8.050E-05,   NaN,  52.66, 116.45,  25.0,1240.2,1097.9,1193.9,1237.6,1040.5,1150.7,  10.0, 630.1,1083.9, 241.8,  10.0,   NaN, 953.6,   NaN,   NaN,   NaN,1059.6,1012.4,   NaN,   NaN, 998.3,1000.2, 982.1, 790.2, 359.5, 670.3,   NaN, 217.9,   NaN, 331.1,   NaN, -5.98,   NaN, -3.81, -1.79,   NaN,  1.30,   NaN,  1.27, 206.2,   NaN, 2.432000,  76.4,  2.037E-01,  4.177E-03,  8.217E-05,        NaN, 235.0,        NaN,  8.558E-02
3030.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.758E-01,  2.507E-02,  2.422E-04,  2.083E-05,   NaN,  49.74, 103.25,  25.0,1106.9,1061.1, 894.1,1105.7, 923.6,1063.7,  10.0, 603.8,1026.3, 243.0,  10.0,   NaN, 920.3,   NaN,   NaN,   NaN, 987.6, 920.6,   NaN,   NaN, 907.9, 921.1, 872.9, 666.7, 324.5, 622.5,   NaN, 204.4,   NaN, 329.7,   NaN, -5.66,   NaN, -3.49, -1.46,   NaN,  1.29,   NaN,  1.23, 129.6,   NaN, 2.345500,  74.1,  2.057E-01,  3.346E-03,  1.667E-05,        NaN,  19.2,        NaN,  2.892E-02
3060.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.922E-01,  1.382E-02,  5.200E-05,  6.667E-06,   NaN,  48.86,  73.49,  24.9, 940.9, 920.9, 645.0, 968.5, 695.5, 925.4,  10.0, 486.9, 912.9, 241.0,  10.0,   NaN, 731.6,   NaN,   NaN,   NaN, 861.5, 798.1,   NaN,   NaN, 750.6, 753.6, 695.1, 523.1, 264.3, 509.1,   NaN, 151.7,   NaN, 278.3,   NaN, -4.85,   NaN, -3.03, -1.06,   NaN,  1.17,   NaN,  1.21,  57.1,   NaN, 2.399667,  68.9,  2.077E-01,  1.916E-03,  1.317E-05,        NaN,   6.5,        NaN,  1.585E-02
3090.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.948E-01,  1.160E-02,  8.117E-05,  1.333E-06,   NaN,  46.70,  59.89,  25.0, 866.1, 831.4, 512.6, 884.5, 537.2, 844.3,  10.0, 447.6, 842.8, 243.1,  10.0,   NaN, 703.6,   NaN,   NaN,   NaN, 755.2, 710.6,   NaN,   NaN, 660.7, 626.8, 600.7, 423.8, 217.1, 428.4,   NaN, 125.1,   NaN, 224.6,   NaN, -4.77,   NaN, -2.73, -0.80,   NaN,  1.13,   NaN,  1.21,  38.7,   NaN, 2.507833,  64.1,  2.083E-01,  1.459E-03,  1.567E-05,        NaN,   3.2,        NaN,  1.335E-02
3120.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.969E-01,  9.939E-03,  1.503E-04,  0.000E+00,   NaN,  44.37,  50.49,  25.0, 812.0, 770.9, 464.9, 827.2, 465.6, 790.3,  10.0, 404.0, 794.5, 243.1,  10.0,   NaN, 674.6,   NaN,   NaN,   NaN, 697.2, 665.0,   NaN,   NaN, 613.9, 549.5, 545.6, 372.9, 186.3, 380.4,   NaN, 117.8,   NaN, 218.7,   NaN, -4.54,   NaN, -2.59, -0.65,   NaN,  1.13,   NaN,  1.23,  31.5,   NaN, 2.505500,  60.8,  2.085E-01,  1.314E-03,  1.800E-05,        NaN,   0.4,        NaN,  1.153E-02
3150.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.982E-01,  8.671E-03,  3.060E-04,  0.000E+00,   NaN,  42.20,  43.89,  25.0, 767.3, 726.7, 418.6, 777.1, 424.1, 747.7,  10.0, 387.7, 757.0, 242.1,  10.0,   NaN, 653.3,   NaN,   NaN,   NaN, 651.8, 625.2,   NaN,   NaN, 566.4, 496.8, 496.8, 328.8, 159.8, 356.0,   NaN,  98.1,   NaN, 185.3,   NaN, -4.42,   NaN, -2.45, -0.62,   NaN,  1.06,   NaN,  1.19,  26.5,   NaN, 2.552334,  58.6,  2.086E-01,  1.205E-03,  2.050E-05,        NaN,   0.0,        NaN,  1.026E-02
3180.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.995E-01,  7.696E-03,  4.673E-04,  0.000E+00,   NaN,  40.18,  38.62,  25.0, 727.1, 693.7, 384.1, 737.0, 390.0, 711.3,  10.0, 354.1, 725.9, 237.4,  10.0,   NaN, 640.6,   NaN,   NaN,   NaN, 609.6, 589.0,   NaN,   NaN, 530.2, 455.5, 460.0, 311.6, 146.3, 318.7,   NaN,  88.7,   NaN, 164.9,   NaN, -4.31,   NaN, -2.36, -0.60,   NaN,  1.04,   NaN,  1.17,  21.8,   NaN, 2.476500,  56.5,  2.088E-01,  1.111E-03,  2.300E-05,        NaN,   0.0,        NaN,  9.330E-03
3210.,        NaN,        NaN,        NaN,        NaN,   NaN,  2.004E-01,  6.950E-03,  5.337E-04,  0.000E+00,   NaN,  38.32,  34.31,  25.0, 691.6, 665.1, 356.8, 696.0, 363.2, 679.9,  10.0, 340.9, 698.7, 237.9,  10.0,   NaN, 622.4,   NaN,   NaN,   NaN, 568.9, 554.2,   NaN,   NaN, 493.2, 420.9, 428.1, 273.3, 129.0, 295.4,   NaN,  82.0,   NaN, 135.8,   NaN, -4.18,   NaN, -2.23, -0.48,   NaN,  1.05,   NaN,  1.17,  19.0,   NaN, 2.528167,  55.0,  2.088E-01,  1.043E-03,  2.450E-05,        NaN,   0.0,        NaN,  8.552E-03
3240.,        NaN,        NaN,        NaN,        NaN,   NaN,  2.012E-01,  6.050E-03,  5.172E-04,  0.000E+00,   NaN,  36.50,  30.80,  25.0, 660.5, 643.1, 337.6, 667.7, 344.6, 650.8,  10.0, 332.8, 675.0, 235.9,  10.0,   NaN, 606.4,   NaN,   NaN,   NaN, 540.1, 528.9,   NaN,   NaN, 470.2, 396.1, 403.3, 277.8, 119.6, 278.3,   NaN,  75.8,   NaN, 134.5,   NaN, -4.08,   NaN, -2.16, -0.62,   NaN,  1.00,   NaN,  1.14,  17.7,   NaN, 2.670167,  53.5,  2.089E-01,  9.857E-04,  2.517E-05,        NaN,   0.0,        NaN,  7.505E-03
3270.,        NaN,        NaN,        NaN,        NaN,   NaN,  2.015E-01,  5.863E-03,  5.253E-04,  0.000E+00,   NaN,  34.77,  27.81,  25.0, 630.7, 628.0, 318.5, 639.0, 324.7, 624.1,  10.0, 295.9, 653.7, 232.4,  10.0,   NaN, 551.0,   NaN,   NaN,   NaN, 509.7, 504.7,   NaN,   NaN, 444.2, 375.3, 382.5, 251.6, 108.9, 253.1,   NaN,  71.2,   NaN, 105.3,   NaN, -3.89,   NaN, -2.09, -0.48,   NaN,  1.05,   NaN,  1.14,  15.1,   NaN, 2.569833,  51.9,  2.090E-01,  9.310E-04,  2.400E-05,        NaN,   0.0,        NaN,  7.301E-03
3300.,        NaN,        NaN,        NaN,        NaN,   NaN,  2.025E-01,  5.213E-03,  4.552E-04,  0.000E+00,   NaN,  33.08,  25.27,  25.1, 599.5, 611.1, 301.8, 604.1, 311.6, 597.9,  10.0, 283.4, 633.4, 226.2,  10.0,   NaN, 523.7,   NaN,   NaN,   NaN, 484.3, 479.3,   NaN,   NaN, 418.6, 356.5, 363.0, 228.4,  97.6, 235.2,   NaN,  64.1,   NaN,  94.5,   NaN, -3.73,   NaN, -1.99, -0.48,   NaN,  1.00,   NaN,  1.13,  12.9,   NaN, 2.537333,  50.7,  2.090E-01,  8.762E-04,  2.317E-05,        NaN,   0.0,        NaN,  6.477E-03
3330.,        NaN,        NaN,        NaN,        NaN,   NaN,  2.033E-01,  4.620E-03,  3.930E-04,  0.000E+00,   NaN,  31.49,  23.26,  25.1, 580.1, 594.4, 282.7, 584.4, 296.4, 577.3,  10.0, 268.3, 616.3, 228.3,  10.0,   NaN, 515.0,   NaN,   NaN,   NaN, 463.0, 459.1,   NaN,   NaN, 400.4, 336.6, 344.1, 228.1,  92.9, 226.0,   NaN,  61.3,   NaN,  94.1,   NaN, -3.70,   NaN, -1.93, -0.50,   NaN,  0.98,   NaN,  1.12,  12.0,   NaN, 2.585000,  49.9,  2.090E-01,  8.708E-04,  2.217E-05,        NaN,   0.0,        NaN,  5.729E-03
