Time,O2Rear,CO2Rear,CORear,THCRear,SootRear,O2Front,CO2Front,COFront,THCFront,SootFront,HFR,HFF,TambCal,TRSampA,TFSampA,TR24A,TR80A,TF24A,TF80A,TFloorR,TFloorF,TCeilF,TWallUR,TUFloor,TD79LBB,TD79CBB,TD79RBB,TD70LA,TD70LBB,TD70CA,TD70CBB,TD30LA,TD30LBB,TD60CBB,TD50CA,TD50CBB,TD40CBB,TD30CA,TD30CBB,TD20LBB,TD20CBB,TD20RBB,TD5CBB,VD79L,VD79C,VD79R,VD60C,VD40C,VD20L,VD20C,VD20R,VD5C,HRRcal,HRRburner,StackMFR,Tstack,O2stack,CO2stack,Costack,THCstack,Msstack,H2ORear,H2OFront
3300.,  3.699E-02,  9.008E-02,  9.125E-03,  4.273E-03,   NaN,  9.589E-03,  9.349E-02,  1.920E-02,  7.559E-03,   NaN, 192.86, 161.69,  26.3,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 976.6, 894.4,1126.3, 333.0, 145.3, 698.8, 992.0,1006.1,   NaN, 491.5,   NaN,1108.3,   NaN, 651.9, 960.2,   NaN, 890.0, 600.6,   NaN, 540.0, 369.9, 306.4, 204.7, 224.7, -6.04,   NaN, -7.06, -3.58,  0.30,  1.25,  0.92,  1.04,  1.26, 335.4, 404.5, 2.024334, 125.6,  1.986E-01,  7.304E-03,  2.342E-04,  2.700E-05, 766.4,  1.134E-01,  1.288E-01
3330.,  2.466E-02,  9.255E-02,  1.320E-02,  6.750E-03,   0.0,  8.370E-03,  9.537E-02,  1.809E-02,  7.262E-03,   0.0, 202.35, 163.96,  26.3,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 990.0, 903.9,1126.3, 336.7, 152.0, 684.5, 994.5,1004.6,   NaN, 487.9,   NaN,1107.8,   NaN, 598.7, 963.9,   NaN, 891.0, 601.1,   NaN, 567.1, 387.9, 326.8, 214.8, 261.4, -6.04,   NaN, -7.07, -3.59, -0.34,  1.28,  1.01,  1.00,  1.23, 345.4, 404.9, 2.032333, 126.0,  1.983E-01,  7.462E-03,  2.483E-04,  2.683E-05, 810.3,  1.209E-01,  1.297E-01
3360.,  2.645E-02,  9.392E-02,  1.077E-02,  5.118E-03,   0.0,  8.245E-03,  9.637E-02,  1.754E-02,  6.712E-03,   0.0, 200.87, 164.03,  26.3,1143.3,1139.8, 648.3,1125.8, 595.5,1228.8, 990.2, 909.3,1129.0, 333.2, 153.9, 693.8,1004.5,1015.3,1141.2, 488.4,1127.9,1112.3, 200.7, 492.4, 965.4, 828.3, 891.6, 624.7, 228.3, 561.9, 359.7, 321.4, 208.9, 248.3, -6.00,   NaN, -7.23, -3.61, -0.24,  1.31,  0.97,  1.02,  1.19, 339.2, 404.0, 2.016333, 126.5,  1.985E-01,  7.406E-03,  2.410E-04,  2.533E-05, 779.0,  1.196E-01,  1.302E-01
3390.,  3.298E-02,  9.081E-02,  1.050E-02,  4.671E-03,   0.0,  9.592E-03,  9.807E-02,  1.536E-02,  5.474E-03,   0.0, 199.40, 163.42,  26.3,1137.8,1149.7, 644.2,1120.9, 603.3,1234.5, 987.7, 902.5,1131.9, 337.3, 154.0, 713.1,1007.5,1004.8,1144.0, 491.6,1123.6,1108.5, 163.5, 485.8, 962.3, 832.5, 890.8, 616.9, 189.6, 568.3, 365.2, 306.9, 206.2, 225.0, -6.01,   NaN, -7.17, -3.56, -0.00,  1.31,  0.99,  1.02,  1.33, 338.2, 404.8, 2.006667, 126.6,  1.984E-01,  7.409E-03,  2.307E-04,  2.467E-05, 776.2,  1.158E-01,  1.296E-01
3420.,  3.082E-02,  9.197E-02,  1.100E-02,  4.815E-03,   NaN,  9.814E-03,  9.633E-02,  1.695E-02,  6.350E-03,   NaN, 208.33, 163.58,  26.3,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 998.6, 907.3,1125.8, 338.0, 156.7, 696.9, 995.7, 995.3,   NaN, 489.0,   NaN,1106.2,   NaN, 482.3, 959.2,   NaN, 891.5, 625.0,   NaN, 570.4, 350.2, 310.0, 208.5, 230.4, -6.06,   NaN, -7.13, -3.62, -0.32,  1.31,  1.04,  1.02,  1.26, 341.7, 404.9, 2.023000, 126.9,  1.984E-01,  7.420E-03,  2.415E-04,  2.550E-05, 776.9,  1.177E-01,  1.295E-01
3450.,  1.527E-02,  9.594E-02,  1.482E-02,  5.145E-03,   NaN,  4.421E-03,  9.540E-02,  2.010E-02,  5.862E-03,   NaN, 241.78, 171.17,  26.4,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,1054.6, 925.8,1124.2, 337.7, 161.0, 673.5, 951.6, 970.8,   NaN, 488.4,   NaN,1099.2,   NaN, 491.8, 968.9,   NaN, 905.3, 627.0,   NaN, 550.9, 422.0, 332.5, 215.2, 254.2, -6.01,   NaN, -6.85, -3.62, -0.05,  1.40,  1.05,  1.04,  1.29, 358.3, 404.1, 2.020334, 127.5,  1.978E-01,  7.680E-03,  2.990E-04,  2.233E-05, 872.5,  1.266E-01,  1.320E-01
3480.,  1.449E-02,  9.436E-02,  1.633E-02,  5.482E-03,   NaN,  4.380E-03,  9.460E-02,  2.073E-02,  5.270E-03,   NaN, 227.01, 174.11,  26.4,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,1036.2, 928.0,1159.5, 339.2, 164.7, 653.5, 994.1, 998.5,   NaN, 496.4,   NaN,1127.4,   NaN, 514.1, 985.2,   NaN, 913.8, 625.3,   NaN, 592.8, 362.6, 320.0, 218.0, 251.5, -5.86,   NaN, -6.96, -3.61, -0.29,  1.24,  0.99,  1.02,  1.28, 351.0, 404.6, 2.000833, 129.0,  1.980E-01,  7.605E-03,  2.745E-04,  2.117E-05, 875.1,  1.265E-01,  1.318E-01
3510.,  1.930E-02,  9.117E-02,  1.746E-02,  5.088E-03,   NaN,  4.998E-03,  9.421E-02,  2.086E-02,  5.703E-03,   NaN, 230.27, 173.55,  26.4,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,1043.8, 928.9,1160.9, 337.8, 167.2, 617.7, 987.7, 991.0,   NaN, 496.5,   NaN,1120.4,   NaN, 555.2, 979.8,   NaN, 901.9, 622.0,   NaN, 552.3, 362.2, 319.2, 216.3, 237.7, -5.80,   NaN, -7.02, -3.63, -0.16,  1.26,  1.03,  1.05,  1.30, 359.6, 404.8, 2.046500, 129.7,  1.980E-01,  7.623E-03,  2.620E-04,  1.900E-05, 863.5,  1.242E-01,  1.315E-01
3540.,  3.531E-02,  8.851E-02,  1.116E-02,  3.021E-03,   NaN,  5.226E-03,  9.231E-02,  2.222E-02,  6.272E-03,   NaN, 215.88, 170.15,  26.4,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,1024.1, 920.6,1163.4, 343.2, 167.3, 610.4,1029.2,1034.2,   NaN, 499.5,   NaN,1123.3,   NaN, 652.5, 973.3,   NaN, 885.8, 649.6,   NaN, 564.3, 336.3, 312.1, 207.0, 225.5, -5.83,   NaN, -7.36, -3.64, -0.11,  1.26,  0.98,  1.02,  1.33, 339.4, 403.9, 1.974333, 130.9,  1.982E-01,  7.521E-03,  2.243E-04,  1.883E-05, 837.5,  1.139E-01,  1.309E-01
3570.,  4.430E-02,  8.858E-02,  7.587E-03,  2.246E-03,   NaN,  7.381E-03,  9.363E-02,  2.035E-02,  6.295E-03,   NaN, 210.26, 165.39,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,1012.8, 917.2,1158.1, 350.0, 170.4, 596.4,1044.1,1026.4,   NaN, 496.8,   NaN,1105.2,   NaN, 669.1, 953.7,   NaN, 864.5, 661.0,   NaN, 586.9, 341.7, 310.0, 211.5, 222.4, -5.69,   NaN, -7.23, -3.57, -0.22,  1.27,  0.96,  0.99,  1.29, 328.6, 404.5, 1.996500, 129.8,  1.987E-01,  7.229E-03,  2.248E-04,  2.100E-05, 790.1,  1.099E-01,  1.303E-01
3600.,  4.177E-02,  8.825E-02,  8.860E-03,  2.913E-03,   NaN,  6.439E-03,  9.262E-02,  2.173E-02,  7.019E-03,   NaN, 208.25, 167.05,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,1017.1, 914.3,1157.5, 349.5, 173.0, 596.7,1010.2,1006.8,   NaN, 498.8,   NaN,1119.5,   NaN, 672.2, 955.7,   NaN, 882.5, 634.3,   NaN, 575.1, 357.2, 311.5, 215.3, 240.2, -5.73,   NaN, -7.08, -3.57,  0.06,  1.27,  0.96,  0.99,  1.26, 335.9, 404.6, 2.025167, 128.8,  1.986E-01,  7.255E-03,  2.193E-04,  2.117E-05, 792.6,  1.110E-01,  1.307E-01
3630.,  3.586E-02,  8.906E-02,  1.063E-02,  3.466E-03,   NaN,  6.504E-03,  9.607E-02,  1.887E-02,  5.466E-03,   NaN, 215.53, 169.62,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,1020.9, 923.5,1164.2, 352.9, 179.8, 586.7,1009.0,1025.9,   NaN, 499.0,   NaN,1123.0,   NaN, 685.7, 976.1,   NaN, 893.0, 647.1,   NaN, 569.1, 328.3, 314.9, 210.8, 233.5, -5.71,   NaN, -7.36, -3.63, -0.19,  1.24,  1.01,  1.03,  1.26, 344.4, 405.3, 1.981833, 129.7,  1.981E-01,  7.578E-03,  2.477E-04,  2.083E-05, 846.4,  1.139E-01,  1.314E-01
3660.,  4.438E-02,  8.678E-02,  8.522E-03,  2.736E-03,   NaN,  5.487E-03,  9.465E-02,  2.018E-02,  5.736E-03,   NaN, 212.65, 169.40,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,1023.6, 918.7,1165.1, 354.5, 177.9, 587.9,1022.3,1002.6,   NaN, 499.0,   NaN,1128.8,   NaN, 689.9, 974.8,   NaN, 909.7, 631.8,   NaN, 539.0, 321.6, 310.3, 209.0, 215.0, -5.76,   NaN, -7.22, -3.65, -0.27,  1.22,  1.01,  1.06,  1.28, 343.5, 404.8, 2.003000, 130.3,  1.983E-01,  7.505E-03,  2.195E-04,  1.767E-05, 804.8,  1.089E-01,  1.312E-01
3690.,  4.309E-02,  8.802E-02,  8.331E-03,  2.883E-03,   NaN,  7.006E-03,  9.638E-02,  1.807E-02,  4.765E-03,   NaN, 212.57, 170.69,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,1021.9, 921.1,1168.1, 352.0, 180.2, 583.0,1018.7,1012.8,   NaN, 495.2,   NaN,1130.2,   NaN, 686.3, 979.5,   NaN, 901.1, 639.5,   NaN, 529.7, 332.1, 311.0, 208.6, 218.7, -5.70,   NaN, -7.28, -3.67, -0.24,  1.24,  0.99,  1.03,  1.30, 341.3, 404.8, 1.986500, 130.5,  1.982E-01,  7.507E-03,  2.317E-04,  1.867E-05, 818.3,  1.101E-01,  1.308E-01
3720.,  4.229E-02,  8.882E-02,  8.291E-03,  2.821E-03,   NaN,  7.785E-03,  9.654E-02,  1.754E-02,  4.848E-03,   NaN, 211.48, 168.61,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,1018.1, 920.8,1165.0, 349.6, 183.9, 571.8,1005.2,1007.3,   NaN, 494.9,   NaN,1118.9,   NaN, 675.0, 963.5,   NaN, 883.4, 636.2,   NaN, 581.4, 353.9, 313.5, 211.9, 232.3, -5.70,   NaN, -7.11, -3.57, -0.22,  1.26,  0.96,  1.02,  1.28, 339.2,   NaN, 1.999333, 130.0,  1.984E-01,  7.411E-03,  2.325E-04,  1.950E-05, 806.3,  1.110E-01,  1.304E-01
3750.,  5.324E-02,  8.421E-02,  5.813E-03,  2.130E-03,   NaN,  1.617E-02,  9.772E-02,  1.211E-02,  3.238E-03,   NaN, 190.81, 155.12,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 983.2, 892.9,1133.5, 346.8, 188.3, 553.5, 907.5, 930.8,   NaN, 474.6,   NaN,1065.6,   NaN, 650.8, 917.6,   NaN, 835.4, 624.2,   NaN, 557.6, 368.7, 304.4, 202.5, 237.7, -5.57,   NaN, -6.88, -3.47, -0.59,  1.26,  0.96,  1.03,  1.17, 287.8,   NaN, 2.044500, 125.1,  2.003E-01,  6.655E-03,  1.028E-04,  7.333E-06, 388.6,  1.029E-01,  1.255E-01
3780.,  9.056E-02,  6.553E-02,  1.923E-03,  6.510E-04,   NaN,  4.314E-02,  8.744E-02,  6.014E-03,  1.538E-03,   NaN, 149.13, 120.39,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 902.6, 815.2,1031.8, 348.6, 193.3, 513.2, 781.2, 804.5,   NaN, 440.1,   NaN, 942.9,   NaN, 590.3, 820.3,   NaN, 740.6, 550.7,   NaN, 486.8, 304.4, 259.3, 170.8, 204.5, -5.24,   NaN, -6.54, -3.21, -0.93,  1.21,  1.01,  1.07,  1.22, 212.7,   NaN, 2.035667, 117.8,  2.027E-01,  5.349E-03,  2.900E-05,  2.833E-06, 123.8,  7.709E-02,  1.068E-01
3810.,  1.152E-01,  5.488E-02,  7.895E-04,  2.992E-04,   NaN,  8.401E-02,  6.707E-02,  2.342E-03,  6.987E-04,   NaN, 104.57,  83.23,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 790.3, 686.8, 900.0, 345.7, 194.4, 454.9, 678.4, 686.5,   NaN, 394.6,   NaN, 790.8,   NaN, 464.6, 694.4,   NaN, 606.5, 422.8,   NaN, 356.7, 251.4, 190.2, 134.8, 169.1, -4.74,   NaN, -5.76, -2.81, -0.75,  1.10,  0.88,  1.02,  1.21, 136.6,   NaN, 2.072500, 107.3,  2.053E-01,  3.687E-03,  2.017E-05,  2.000E-06,  53.2,  6.362E-02,  7.932E-02
3840.,  1.261E-01,  4.945E-02,  4.610E-04,  1.760E-04,   NaN,  1.173E-01,  5.181E-02,  1.050E-03,  3.595E-04,   NaN,  76.17,  60.07,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 696.6, 597.8, 782.5, 344.3, 195.5, 377.7, 608.4, 598.6,   NaN, 353.0,   NaN, 671.5,   NaN, 394.7, 596.3,   NaN, 486.9, 375.0,   NaN, 352.2, 213.1, 152.1, 106.4, 141.5, -4.23,   NaN, -5.48, -2.49, -0.71,  1.17,  0.85,  0.94,  1.15,  92.2,   NaN, 2.014833,  97.0,  2.067E-01,  2.716E-03,  2.083E-05,  2.000E-06,  35.4,  5.704E-02,  6.042E-02
3870.,  1.382E-01,  4.245E-02,  3.972E-04,  1.343E-04,   NaN,  1.367E-01,  4.087E-02,  6.840E-04,  2.525E-04,   NaN,  58.80,  46.45,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 617.9, 534.9, 705.8, 340.5, 195.4, 329.3, 544.7, 531.2,   NaN, 321.7,   NaN, 592.5,   NaN, 339.3, 527.2,   NaN, 410.0, 284.9,   NaN, 298.8, 159.8, 125.3,  90.6, 110.9, -3.97,   NaN, -5.04, -2.30, -0.69,  1.11,  0.84,  0.90,  1.16,  73.9,   NaN, 2.034667,  88.7,  2.073E-01,  2.258E-03,  2.183E-05,  2.000E-06,  23.8,  4.896E-02,  4.749E-02
3900.,  1.448E-01,  3.821E-02,  4.073E-04,  1.178E-04,   NaN,  1.497E-01,  3.431E-02,  5.522E-04,  2.115E-04,   NaN,  47.81,  38.06,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 553.4, 485.8, 650.9, 332.9, 196.6, 300.8, 489.1, 495.0,   NaN, 293.3,   NaN, 528.3,   NaN, 285.7, 464.3,   NaN, 354.4, 247.5,   NaN, 263.0, 142.6, 104.5,  78.4,  97.1, -3.72,   NaN, -4.67, -2.08, -0.56,  1.07,  0.76,  0.85,  1.09,  59.4,   NaN, 2.032000,  82.1,  2.078E-01,  1.914E-03,  2.250E-05,  2.000E-06,  16.6,  4.414E-02,  3.984E-02
3930.,  1.439E-01,  3.963E-02,  5.217E-04,  1.070E-04,   NaN,  1.494E-01,  3.693E-02,  5.510E-04,  3.130E-04,   NaN,  49.58,  40.94,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 554.5, 461.2, 654.1, 324.5, 198.0, 322.6, 505.5, 514.9,   NaN, 302.1,   NaN, 548.2,   NaN, 260.8, 464.5,   NaN, 372.8, 242.7,   NaN, 244.8, 142.2, 108.0,  77.6, 105.6, -3.94,   NaN, -4.97, -2.16, -0.55,  0.99,  0.77,  0.89,  1.08,  80.6,   NaN, 2.078833,  80.0,  2.072E-01,  2.224E-03,  2.300E-05,  2.000E-06,  25.0,  4.589E-02,  4.284E-02
3960.,  1.160E-01,  5.750E-02,  5.230E-04,  1.113E-04,   NaN,  1.162E-01,  5.780E-02,  7.867E-04,  5.242E-04,   NaN,  68.76,  60.86,  26.7,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 620.0, 545.6, 782.9, 307.8, 200.4, 385.3, 577.3, 619.8,   NaN, 353.1,   NaN, 701.6,   NaN, 305.7, 555.5,   NaN, 490.9, 292.2,   NaN, 279.2, 155.6, 124.9,  90.8, 116.7, -4.34,   NaN, -5.65, -2.49, -0.33,  1.02,  0.78,  0.89,  1.12, 143.4,   NaN, 2.034333,  86.0,  2.050E-01,  3.602E-03,  2.450E-05,  2.500E-06,  55.3,  6.631E-02,  6.696E-02
3990.,  9.717E-02,  6.623E-02,  6.147E-04,  1.440E-04,   NaN,  9.307E-02,  6.671E-02,  1.038E-03,  5.225E-04,   NaN,  75.38,  66.37,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 659.8, 593.2, 832.6, 299.7, 201.3, 403.9, 586.9, 626.3,   NaN, 368.8,   NaN, 744.9,   NaN, 358.7, 606.8,   NaN, 529.2, 339.2,   NaN, 325.0, 167.4, 139.3, 100.8, 125.9, -4.55,   NaN, -5.63, -2.61, -0.55,  1.08,  0.85,  0.91,  1.18, 159.0,   NaN, 2.023166,  91.4,  2.045E-01,  4.134E-03,  2.433E-05,  2.500E-06,  63.4,  7.640E-02,  7.743E-02
4020.,  1.159E-01,  5.382E-02,  4.507E-04,  1.138E-04,   NaN,  1.177E-01,  5.085E-02,  6.000E-04,  2.702E-04,   NaN,  53.55,  44.52,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 586.7, 512.8, 699.1, 292.6, 202.7, 321.9, 504.7, 518.2,   NaN, 320.2,   NaN, 599.7,   NaN, 291.9, 520.4,   NaN, 421.5, 272.6,   NaN, 278.8, 141.9, 107.4,  83.3,  97.9, -3.92,   NaN, -4.95, -2.25, -0.64,  1.04,  0.80,  0.91,  1.10,  93.9,   NaN, 2.080667,  86.1,  2.067E-01,  2.716E-03,  1.850E-05,  2.000E-06,  29.6,  6.202E-02,  5.880E-02
4050.,  1.411E-01,  3.936E-02,  3.570E-04,  9.200E-05,   NaN,  1.443E-01,  3.629E-02,  3.842E-04,  1.872E-04,   NaN,  38.93,  31.75,  26.7,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 500.4, 418.2, 607.9, 283.9, 203.2, 275.1, 427.8, 443.9,   NaN, 276.7,   NaN, 490.9,   NaN, 232.0, 442.1,   NaN, 344.3, 226.5,   NaN, 209.2, 128.4,  87.7,  69.3,  94.1, -3.55,   NaN, -4.35, -1.98, -0.63,  1.01,  0.75,  0.87,  1.06,  61.6,   NaN, 2.156333,  77.7,  2.078E-01,  1.877E-03,  1.750E-05,  2.000E-06,  14.9,  4.539E-02,  4.191E-02
4080.,  1.550E-01,  3.152E-02,  3.205E-04,  8.883E-05,   NaN,  1.588E-01,  2.912E-02,  2.913E-04,  1.557E-04,   NaN,  31.43,  25.48,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 442.5, 382.2, 554.7, 273.8, 204.1, 261.5, 399.2, 416.1,   NaN, 251.7,   NaN, 437.2,   NaN, 207.1, 391.5,   NaN, 284.9, 178.7,   NaN, 207.3, 110.0,  75.5,  63.0,  74.6, -3.34,   NaN, -4.16, -1.79, -0.59,  0.98,  0.69,  0.78,  1.02,  47.4,   NaN, 2.182000,  71.5,  2.083E-01,  1.538E-03,  1.633E-05,  2.000E-06,   9.1,  3.639E-02,  3.362E-02
4110.,  1.606E-01,  2.832E-02,  2.928E-04,  8.750E-05,   NaN,  1.658E-01,  2.535E-02,  2.540E-04,  1.428E-04,   NaN,  27.95,  22.49,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 415.9, 368.4, 518.4, 262.5, 204.7, 252.1, 374.1, 387.6,   NaN, 239.2,   NaN, 410.6,   NaN, 181.3, 355.6,   NaN, 243.4, 161.7,   NaN, 185.8, 101.0,  72.2,  57.0,  68.8, -3.29,   NaN, -4.13, -1.72, -0.62,  0.99,  0.72,  0.77,  0.93,  43.4,   NaN, 2.147333,  67.9,  2.084E-01,  1.447E-03,  1.450E-05,  2.000E-06,   7.5,  3.270E-02,  2.926E-02
4140.,  1.615E-01,  2.790E-02,  2.715E-04,  7.950E-05,   NaN,  1.663E-01,  2.523E-02,  2.302E-04,  1.332E-04,   NaN,  26.41,  21.39,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 400.1, 340.0, 503.3, 253.7, 205.2, 249.9, 360.4, 373.9,   NaN, 234.4,   NaN, 405.3,   NaN, 161.9, 347.7,   NaN, 252.3, 146.5,   NaN, 167.4,  99.9,  69.3,  55.0,  71.2, -3.29,   NaN, -4.00, -1.71, -0.61,  0.94,  0.71,  0.80,  0.95,  48.3,   NaN, 2.177500,  66.4,  2.083E-01,  1.515E-03,  1.283E-05,  2.000E-06,   9.2,  3.220E-02,  2.909E-02
4170.,  1.566E-01,  3.126E-02,  2.460E-04,  7.767E-05,   NaN,  1.620E-01,  2.855E-02,  1.925E-04,  1.268E-04,   NaN,  29.75,  24.56,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 409.8, 343.9, 523.2, 246.5, 204.1, 276.5, 368.1, 399.7,   NaN, 245.1,   NaN, 433.0,   NaN, 168.5, 367.1,   NaN, 284.8, 150.7,   NaN, 178.8, 101.7,  72.7,  57.4,  72.0, -3.50,   NaN, -4.18, -1.84, -0.58,  0.95,  0.69,  0.77,  0.98,  64.8,   NaN, 2.185000,  67.1,  2.078E-01,  1.821E-03,  1.167E-05,  2.000E-06,  14.9,  3.600E-02,  3.285E-02
4200.,  1.400E-01,  4.193E-02,  2.535E-04,  7.700E-05,   NaN,  1.466E-01,  3.872E-02,  1.875E-04,  1.208E-04,   NaN,  36.89,  32.38,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 444.1, 384.6, 579.3, 243.4, 203.1, 294.4, 399.7, 458.9,   NaN, 275.9,   NaN, 517.9,   NaN, 184.7, 412.0,   NaN, 346.3, 162.5,   NaN, 196.2,  95.2,  79.0,  62.4,  74.2, -3.61,   NaN, -4.71, -1.97, -0.58,  0.91,  0.70,  0.78,  0.99,  94.8,   NaN, 2.153833,  70.8,  2.068E-01,  2.433E-03,  1.200E-05,  2.000E-06,  26.5,  4.821E-02,  4.447E-02
4230.,  1.107E-01,  5.965E-02,  2.832E-04,  7.600E-05,   NaN,  1.185E-01,  5.683E-02,  2.493E-04,  1.772E-04,   NaN,  52.90,  48.30,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 518.3, 472.9, 691.6, 238.0, 201.9, 370.4, 497.6, 557.7,   NaN, 324.8,   NaN, 629.6,   NaN, 245.5, 485.7,   NaN, 423.6, 221.0,   NaN, 253.8, 111.5,  98.8,  74.7,  84.0, -3.96,   NaN, -5.18, -2.21, -0.42,  0.96,  0.71,  0.79,  0.99, 139.2,   NaN, 2.096667,  76.5,  2.053E-01,  3.401E-03,  1.450E-05,  2.167E-06,  45.6,  6.849E-02,  6.523E-02
4260.,  9.225E-02,  6.961E-02,  3.297E-04,  8.600E-05,   NaN,  9.252E-02,  6.975E-02,  5.650E-04,  4.918E-04,   NaN,  63.38,  59.30,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 583.2, 550.4, 767.3, 232.4, 200.6, 431.6, 569.8, 607.1,   NaN, 355.5,   NaN, 705.7,   NaN, 289.2, 552.9,   NaN, 479.6, 270.1,   NaN, 326.4, 132.1, 116.5,  88.5,  94.5, -4.37,   NaN, -5.44, -2.40, -0.42,  1.04,  0.78,  0.82,  0.99, 163.1,   NaN, 2.036333,  82.1,  2.044E-01,  4.070E-03,  2.250E-05,  3.500E-06,  61.2,  7.993E-02,  8.036E-02
4290.,  8.859E-02,  7.103E-02,  3.958E-04,  1.083E-04,   NaN,  8.466E-02,  7.293E-02,  7.162E-04,  4.987E-04,   NaN,  65.44,  59.92,  26.4,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 606.8, 546.1, 776.8, 219.5, 199.8, 419.7, 547.9, 580.0,   NaN, 358.8,   NaN, 711.5,   NaN, 308.4, 577.2,   NaN, 507.3, 289.9,   NaN, 295.0, 148.6, 120.5,  90.5, 103.4, -4.40,   NaN, -5.28, -2.48, -0.48,  1.01,  0.78,  0.87,  1.08, 161.0,   NaN, 2.056500,  85.0,  2.045E-01,  4.065E-03,  1.950E-05,  3.000E-06,  60.4,  8.163E-02,  8.417E-02
4320.,  9.050E-02,  7.000E-02,  3.292E-04,  8.933E-05,   NaN,  8.710E-02,  7.157E-02,  6.557E-04,  4.967E-04,   NaN,  64.02,  57.96,  26.4,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 604.6, 555.5, 775.9, 213.6, 198.7, 415.7, 553.0, 572.7,   NaN, 357.0,   NaN, 696.1,   NaN, 311.9, 570.3,   NaN, 487.9, 294.2,   NaN, 314.8, 166.9, 123.4,  90.7,  99.3, -4.42,   NaN, -5.16, -2.44, -0.55,  1.04,  0.79,  0.88,  1.04, 151.8,   NaN, 2.074500,  84.9,  2.048E-01,  3.850E-03,  1.617E-05,  2.167E-06,  57.5,  8.038E-02,  8.255E-02
4350.,  1.006E-01,  6.386E-02,  2.828E-04,  6.700E-05,   NaN,  9.805E-02,  6.402E-02,  4.572E-04,  3.347E-04,   NaN,  58.39,  51.08,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 586.5, 526.8, 728.2, 211.4, 197.5, 392.1, 525.7, 538.0,   NaN, 338.6,   NaN, 656.9,   NaN, 289.3, 553.8,   NaN, 458.6, 285.8,   NaN, 293.4, 155.7, 115.3,  85.0,  98.2, -4.24,   NaN, -5.02, -2.39, -0.59,  1.05,  0.81,  0.85,  1.06, 130.6,   NaN, 2.075667,  82.8,  2.055E-01,  3.390E-03,  1.350E-05,  2.000E-06,  49.4,  7.330E-02,  7.369E-02
4380.,  1.129E-01,  5.527E-02,  2.488E-04,  6.083E-05,   NaN,  1.165E-01,  5.199E-02,  2.182E-04,  1.712E-04,   NaN,  48.49,  41.38,  26.4,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 544.7, 478.1, 676.2, 206.1, 196.1, 350.9, 478.7, 495.2,   NaN, 311.5,   NaN, 591.3,   NaN, 265.1, 508.5,   NaN, 416.8, 253.6,   NaN, 245.0, 135.8, 101.4,  77.2,  95.0, -3.95,   NaN, -4.76, -2.23, -0.64,  1.00,  0.78,  0.88,  1.03, 105.1,   NaN, 2.086333,  79.6,  2.064E-01,  2.876E-03,  1.100E-05,  2.000E-06,  38.0,  6.345E-02,  5.967E-02
