1 Time From Ignition (s),2 O2Rear (mol/mol),3 CO2Rear (mol/mol),4 CORear (mol/mol),5 THCRear (mol/mol),6 SootRear (g/g),7 O2Front (mol/mol),8 CO2Front (mol/mol),9 COFront (mol/mol),10 THCFront (mol/mol),11 SootFront (g/g),12 HFR (kW/m2),13 HFF (kW/m2),14 TambCal (C),15 TRSampA (C),16 TFSampA (C),17 TR24A (C),18 TR80A (C),19 TF24A (C),20 TF80A (C),21 TFloorR (C),22 TFloorF (C),23 TCeilF (C),24 TWallUR (C),25 TUFloor (C),26 TD79LBB (C),27 TD79CBB (C),28 TD79RBB (C),29 TD70LA (C),30 TD70LBB (C),31 TD70CA (C),32 TD70CBB (C),33 TD30LA (C),34 TD30LBB (C),35 TD60CBB (C),36 TD50CA (C),37 TD50CBB (C),38 TD40CBB (C),39 TD30CA (C),40 TD30CBB (C),41 TD20LBB (C),42 TD20CBB (C),43 TD20RBB (C),44 TD5CBB (C),45 VD79L (m/s),46 VD79C (m/s),47 VD79R (m/s),48 VD60C (m/s),49 VD40C (m/s),50 VD20L (m/s),51 VD20C (m/s),52 VD20R (m/s),53 VD5C (m/s),54 HRRcal (kW),55 HRRburner (kW),56 StackMFR (kg/s),57 Tstack (C),58 O2stack (mol/mol),59 CO2stack (mol/mol),60 COstack (mol/mol),61 THCstack (mol/mol),62 MSstack (mg/m3),63 H2ORear (mol/mol),64 H2OFront (mol/mol)
1534.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.8,83.36,24.471,788.46,903.69,409.03,778.14,556.45,971.4,10,388.82,869.5,147.92,10,NaN,653.29,NaN,NaN,NaN,879.53,817.09,NaN,NaN,759.93,726.28,727.3,554.52,129.06,351.15,NaN,126.07,NaN,168.8,NaN,-4.951,NaN,-3.196,-1.445,NaN,1.132,NaN,1.24,138.96,NaN,2.408,57.147,0.20554,0.003165,0.000036,NaN,71.465,
1539.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.74,83.95,24.452,785.34,924.71,404.94,780.17,559.29,967.77,10,385.8,878.68,147.97,10,NaN,656.19,NaN,NaN,NaN,879.8,822.01,NaN,NaN,757.88,730.94,727.82,555.47,129.17,343.6,NaN,134.81,NaN,177.78,NaN,-4.948,NaN,-3.212,-1.448,NaN,1.14,NaN,1.222,144.52,NaN,2.423,57.424,0.205413,0.003241,0.000035,NaN,73.851,
1544.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.36,82.87,24.455,786.55,926.94,417.81,783.36,561.74,989.57,10,392.85,872.68,148.57,10,NaN,649.4,NaN,NaN,NaN,880.39,818.56,NaN,NaN,764.12,727.45,720.39,554.97,129.51,343.77,NaN,137.51,NaN,191.27,NaN,-4.829,NaN,-3.216,-1.393,NaN,1.14,NaN,1.226,146.37,NaN,2.42,57.458,0.205354,0.003301,0.000034,NaN,72.017,
1549.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.8,83.4,24.471,788.91,915.19,418.72,782.73,558.48,1008.32,10,394.48,865.22,149.08,10,NaN,652.16,NaN,NaN,NaN,877.55,812.37,NaN,NaN,764.98,719.99,712.28,544.79,129.14,347.74,NaN,128.8,NaN,182.84,NaN,-4.894,NaN,-3.199,-1.39,NaN,1.124,NaN,1.206,141.83,NaN,2.413,57.371,0.205458,0.003271,0.000033,NaN,68.814,
1554.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.06,84.68,24.484,790.1,918.25,411.21,780.47,560.72,993.33,10,388.52,869.52,148.43,10,NaN,640.95,NaN,NaN,NaN,874.94,811.08,NaN,NaN,761.4,720.5,717.53,534.8,131.21,344.03,NaN,126.31,NaN,175,NaN,-4.884,NaN,-3.207,-1.398,NaN,1.132,NaN,1.218,139.15,NaN,2.403,57.366,0.205515,0.003237,0.000032,NaN,69.416,
1559.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.36,83.73,24.474,792.84,933.04,419.79,782.81,565.51,988.48,10,394.07,875.43,151.91,10,NaN,624.84,NaN,NaN,NaN,876.28,813.28,NaN,NaN,762.6,722.15,722.32,530.83,131.07,345,NaN,130.74,NaN,190.7,NaN,-4.798,NaN,-3.207,-1.338,NaN,1.14,NaN,1.249,140.13,NaN,2.396,57.299,0.205479,0.003252,0.000032,NaN,71.786,
1564.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.47,80.65,24.452,796.06,933.08,435.34,785.47,562,1004.41,10,388.73,869.79,156.16,10,NaN,617.64,NaN,NaN,NaN,872.89,807.12,NaN,NaN,757.03,717.2,712.4,522.3,126.34,338.6,NaN,130.54,NaN,199.32,NaN,-4.815,NaN,-3.18,-1.243,NaN,1.146,NaN,1.234,138.27,NaN,2.371,57.211,0.205486,0.003248,0.000039,NaN,73.732,
1569.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.59,82.61,24.447,796.35,926.85,432.24,784.16,557.75,1008.7,10,374.57,867.5,157.15,10,NaN,606.09,NaN,NaN,NaN,871.63,809.03,NaN,NaN,757.93,711.06,708.25,518.64,126.91,334.16,NaN,128.26,NaN,187.18,NaN,-4.791,NaN,-3.168,-1.363,NaN,1.137,NaN,1.208,136.6,NaN,2.35,57.283,0.2055,0.003228,0.000043,NaN,72.811,
1574.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.31,83.55,24.449,794.81,929.86,435.88,785.98,569.4,992.69,10,384.74,871.67,155.21,10,NaN,583.91,NaN,NaN,NaN,869.69,810.48,NaN,NaN,760.11,717.31,721.88,538.23,127.74,336.92,NaN,132.03,NaN,203.45,NaN,-4.72,NaN,-3.225,-1.458,NaN,1.117,NaN,1.195,138.9,NaN,2.347,57.381,0.205435,0.003256,0.000039,NaN,70.878
1579.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.13,79.24,24.443,802.09,921.34,482.55,795.24,598.6,983.48,10,397.25,862.3,152.23,10,NaN,565.57,NaN,NaN,NaN,858.69,792.94,NaN,NaN,760.19,731.41,733.06,563.55,127.17,330.22,NaN,138.65,NaN,228.74,NaN,-4.662,NaN,-3.269,-1.471,NaN,1.127,NaN,1.222,144.5,NaN,2.346,57.342,0.205278,0.003351,0.000035,NaN,70.89
1584.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.9,77.66,24.431,804.45,912.33,537.79,798.97,614.11,983.52,10,391.86,853.56,151.28,10,NaN,565.76,NaN,NaN,NaN,850.17,790.95,NaN,NaN,765,737.34,732.95,557.3,130.03,328.68,NaN,140.01,NaN,227.89,NaN,-4.7,NaN,-3.313,-1.38,NaN,1.134,NaN,1.245,147.96,NaN,2.368,57.481,0.205215,0.003412,0.000035,NaN,70.756
1589.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.46,78.68,24.437,801.08,903.69,564.08,797.52,610.82,990.94,10,387.8,849.83,152.15,10,NaN,561.63,NaN,NaN,NaN,847.15,792.97,NaN,NaN,759.45,734.63,723.58,534.49,126.98,329.32,NaN,137.69,NaN,226.15,NaN,-4.66,NaN,-3.281,-1.28,NaN,1.185,NaN,1.236,146,NaN,2.412,57.612,0.205335,0.003371,0.000034,NaN,69.515
1594.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.96,81.03,24.48,801.38,908.71,552.17,798.6,596.09,1006.81,10,391.73,856.69,153.78,10,NaN,559.04,NaN,NaN,NaN,848.03,796.01,NaN,NaN,757.55,732.64,722.3,540.29,125.06,330.64,NaN,139.76,NaN,223.64,NaN,-4.673,NaN,-3.219,-1.408,NaN,1.19,NaN,1.233,144.07,NaN,2.444,57.707,0.205439,0.003306,0.000035,NaN,72.711
1599.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.79,80.33,24.509,806.9,919.53,513.9,802.64,581.27,1013.12,10,386.21,861.52,153.51,10,NaN,561.79,NaN,NaN,NaN,851.73,800.25,NaN,NaN,750.27,720.81,711.47,556.42,128.39,331.98,NaN,148.52,NaN,216.09,NaN,-4.671,NaN,-3.167,-1.493,NaN,1.177,NaN,1.245,139.8,NaN,2.458,57.718,0.205573,0.003228,0.000039,NaN,72.176
1604.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.88,79.64,24.499,805.95,920.53,496.78,805.12,561.86,1009.63,10,385.32,859.97,153.07,10,NaN,559.51,NaN,NaN,NaN,844.94,790.49,NaN,NaN,744.12,711,706.92,552.35,128.84,335,NaN,145.67,NaN,214.79,NaN,-4.609,NaN,-3.163,-1.474,NaN,1.125,NaN,1.228,137.4,NaN,2.456,57.558,0.205637,0.003167,0.000044,NaN,73.484
1609.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.12,82.23,24.487,804,918.53,483.87,805.01,553.68,1018.79,10,394.44,861.45,152.76,10,NaN,563.5,NaN,NaN,NaN,854.24,802.74,NaN,NaN,758.66,711.16,711.49,551.94,128.08,346.5,NaN,136.18,NaN,215.62,NaN,-4.625,NaN,-3.193,-1.453,NaN,1.124,NaN,1.237,139.04,NaN,2.437,57.654,0.205574,0.003165,0.000045,NaN,73.698
1614.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.46,81.18,24.461,805.49,915.32,468.43,804.59,549.1,1021.14,10,394.51,861.43,152.92,10,NaN,565.07,NaN,NaN,NaN,860.34,799,NaN,NaN,759.02,702.43,698.62,539.43,128.3,344.91,NaN,131.57,NaN,212.06,NaN,-4.685,NaN,-3.189,-1.376,NaN,1.128,NaN,1.229,136.81,NaN,2.411,57.767,0.205595,0.003149,0.000046,NaN,73.204
1619.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.05,81.05,24.444,804.47,913.3,457.96,802.12,540.09,1025.08,10,389.6,860.88,154.47,10,NaN,563.12,NaN,NaN,NaN,851.69,786.79,NaN,NaN,751.12,696.26,694.14,529.17,127.75,344.2,NaN,124.53,NaN,205.63,NaN,-4.723,NaN,-3.17,-1.343,NaN,1.102,NaN,1.197,135.26,NaN,2.385,57.899,0.205597,0.003141,0.000047,NaN,74.553
1624.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.57,83.69,24.436,804.67,921.94,440.13,795.76,542.66,1023.67,10,392.71,866.78,154.97,10,NaN,571.17,NaN,NaN,NaN,858.55,807.24,NaN,NaN,758.41,697.55,703.35,545.21,131.08,350.22,NaN,124.16,NaN,186.82,NaN,-4.772,NaN,-3.151,-1.377,NaN,1.108,NaN,1.184,138.11,NaN,2.373,58.244,0.205503,0.003182,0.000048,NaN,76.99
1629.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.01,86.57,24.447,800.85,929.13,419.95,789.32,550.83,1015.83,10,391.01,874.5,154.62,10,NaN,573.21,NaN,NaN,NaN,877.2,830.83,NaN,NaN,770.55,704.89,720.28,554.42,136.08,356.92,NaN,127.84,NaN,175.54,NaN,-4.655,NaN,-3.156,-1.432,NaN,1.109,NaN,1.185,136.93,NaN,2.366,58.105,0.205521,0.00319,0.000046,NaN,72.633
1634.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.54,86.77,24.465,797.85,927.46,415.78,788.55,560.95,1001.63,10,399.02,877.81,154.14,10,NaN,562.82,NaN,NaN,NaN,887.42,833.63,NaN,NaN,771.11,714.64,730.82,563.67,135.84,358.83,NaN,141.48,NaN,188.48,NaN,-4.596,NaN,-3.155,-1.458,NaN,1.139,NaN,1.217,135.52,NaN,2.362,57.944,0.205551,0.00319,0.00004,NaN,70.915
1639.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.22,83.66,24.497,800.68,924.52,428.64,791.89,566.87,996.24,10,405.02,872.47,153.51,10,NaN,559.14,NaN,NaN,NaN,877.7,814.72,NaN,NaN,758.43,716.33,724.05,558.51,137.76,350.81,NaN,156.87,NaN,201.19,NaN,-4.656,NaN,-3.163,-1.415,NaN,1.154,NaN,1.214,137.09,NaN,2.381,57.707,0.205536,0.003214,0.000037,NaN,69.408
1644.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.26,78.99,24.526,799.8,915.48,449.52,796.28,557.88,1001.24,10,393.78,861.98,153.34,10,NaN,562.32,NaN,NaN,NaN,856.97,789.08,NaN,NaN,746.96,708.52,706.45,533.49,135.66,337.45,NaN,149.52,NaN,215.32,NaN,-4.66,NaN,-3.17,-1.304,NaN,1.173,NaN,1.247,137.52,NaN,2.386,57.484,0.205528,0.003224,0.000044,NaN,72.797
1649.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.76,81.01,24.542,795.1,912.17,469.54,798.25,553.45,1007.35,10,390.87,864.29,154.37,10,NaN,567.68,NaN,NaN,NaN,844.76,781.45,NaN,NaN,755.3,713.26,714.27,530.81,132.64,333.85,NaN,135.44,NaN,218.56,NaN,-4.646,NaN,-3.215,-1.396,NaN,1.125,NaN,1.253,141.97,NaN,2.381,57.631,0.205398,0.003284,0.000053,NaN,75.411
1654.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.06,83.48,24.569,795.81,912.23,470.65,797.4,565.21,1019.29,10,396.83,868.77,154.72,10,NaN,574.25,NaN,NaN,NaN,857.4,800.28,NaN,NaN,769.48,719.88,721.22,554.64,129.94,343.07,NaN,130.04,NaN,208.5,NaN,-4.576,NaN,-3.192,-1.415,NaN,1.123,NaN,1.24,141.83,NaN,2.386,57.703,0.205407,0.003296,0.000049,NaN,70.393,NaN,
1659.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.13,82.17,24.576,799.27,909.9,457,799.06,565.6,1013.17,10,393.25,874.56,154.35,10,NaN,590.94,NaN,NaN,NaN,860.14,807.34,NaN,NaN,758.4,707.24,700.84,547.64,130.13,342.97,NaN,138.43,NaN,186.77,NaN,-4.785,NaN,-3.203,-1.41,NaN,1.137,NaN,1.214,137.75,NaN,2.393,57.992,0.20553,0.003241,0.000038,NaN,63.52,NaN,
1664.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.94,82.32,24.562,801.06,909.29,454.16,803.07,595.68,993.14,10,385.42,887.98,154.76,10,NaN,602.51,NaN,NaN,NaN,856.23,811.19,NaN,NaN,753.51,702.09,699.99,534.53,132.6,334.21,NaN,146.77,NaN,189.61,NaN,-4.998,NaN,-3.295,-1.383,NaN,1.142,NaN,1.197,139.7,NaN,2.411,58.544,0.205513,0.003236,0.000031,NaN,58.157,NaN,
1669.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.84,80.63,24.56,803.56,900.9,486.07,807.41,665.03,991.29,10,387.24,885.01,154.41,10,NaN,596.39,NaN,NaN,NaN,863.51,812.1,NaN,NaN,767.75,710.72,713.63,541.95,130.88,336.16,NaN,136.64,NaN,210.11,NaN,-4.952,NaN,-3.299,-1.286,NaN,1.136,NaN,1.206,146.08,NaN,2.438,59.032,0.205389,0.003292,0.000025,NaN,56.651,NaN,
1674.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.95,78.82,24.567,805.55,880.92,503.45,803.8,695.46,993.41,10,392.16,869.57,152.16,10,NaN,599.29,NaN,NaN,NaN,866.08,807.48,NaN,NaN,770.33,710.7,705.43,551.76,131.44,347.07,NaN,127.78,NaN,210.78,NaN,-4.919,NaN,-3.283,-1.19,NaN,1.124,NaN,1.247,147.93,NaN,2.464,59.219,0.205379,0.003307,0.000022,NaN,53.635,NaN,
1679.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.3,78.85,24.577,804.72,875.27,507.81,797.58,689.08,993.85,10,388.27,866.11,152.34,10,NaN,602.41,NaN,NaN,NaN,861.97,805.1,NaN,NaN,761.29,709.79,702.27,547.3,133.09,349.71,NaN,125.55,NaN,206.36,NaN,-4.927,NaN,-3.274,-1.164,NaN,1.138,NaN,1.266,142.28,NaN,2.471,58.973,0.205537,0.003232,0.000021,NaN,53.183,NaN,
1684.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.54,81.04,24.576,806.79,877.75,505.67,795.97,662.53,1003.34,10,392.37,864.29,156.24,10,NaN,610.55,NaN,NaN,NaN,864.37,811.6,NaN,NaN,762.33,715.41,714.61,542.13,132.12,353.09,NaN,125.95,NaN,203.05,NaN,-4.851,NaN,-3.176,-1.222,NaN,1.135,NaN,1.252,137.84,NaN,2.458,58.693,0.205637,0.003154,0.000025,NaN,60.152,NaN,
1689.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.07,84.84,24.55,807.97,890.55,480.75,797.12,623.94,1007.36,10,403.94,869.74,158.76,10,NaN,619.91,NaN,NaN,NaN,866.15,811.6,NaN,NaN,761.41,719.31,721.89,556.24,131.45,363.73,NaN,124.18,NaN,196.82,NaN,-4.863,NaN,-3.146,-1.457,NaN,1.086,NaN,1.215,137.2,NaN,2.457,58.522,0.205657,0.00312,0.00003,NaN,65.287,NaN,
1694.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.67,86.87,24.532,808.64,910.17,448.54,796.51,599.49,993.53,10,406.35,877.9,159.56,10,NaN,617.37,NaN,NaN,NaN,872.21,817.61,NaN,NaN,768.19,720.62,725.38,558.13,130.12,370.41,NaN,123.89,NaN,186.88,NaN,-4.844,NaN,-3.186,-1.452,NaN,1.119,NaN,1.211,140.89,NaN,2.467,58.621,0.205576,0.003155,0.000031,NaN,69.594,NaN,
1699.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.67,88.25,24.515,808.23,937.34,426.79,792.48,590.19,966.96,10,393.57,890.85,157.79,10,NaN,615.25,NaN,NaN,NaN,876.72,826.08,NaN,NaN,779.28,725.1,732.04,550.96,132.16,364.35,NaN,128.78,NaN,183.74,NaN,-4.868,NaN,-3.267,-1.436,NaN,1.134,NaN,1.21,145.78,NaN,2.469,58.92,0.205448,0.003233,0.000034,NaN,75.709,NaN,
1704.9,NaN,NaN,NaN,NaN,NaN,0.023151,0.108197,0.002658,NaN,NaN,74.74,88.68,24.488,810.16,960.14,415.02,791.3,589.69,947.92,10,397.03,903.89,156.04,10,NaN,610.22,NaN,NaN,NaN,871.38,820.99,NaN,NaN,780.42,732.7,740.28,556.25,132.38,363.86,NaN,130.7,NaN,182.98,NaN,-4.887,NaN,-3.272,-1.49,NaN,1.119,NaN,1.207,149.56,NaN,2.474,59.092,0.20535,0.003313,0.000037,NaN,82.288,NaN,0.126691
1709.9,NaN,NaN,NaN,NaN,NaN,0.024475,0.108059,0.002266,NaN,NaN,74.49,89.75,24.47,812.55,971.75,414.05,790.72,596.53,937.21,10,408.64,909.73,156.17,10,NaN,610.47,NaN,NaN,NaN,882.46,835.89,NaN,NaN,787.81,739.22,748.54,559.67,134.3,375.79,NaN,135.74,NaN,183.6,NaN,-4.876,NaN,-3.282,-1.483,NaN,1.126,NaN,1.197,151.35,NaN,2.466,59.105,0.205284,0.003374,0.000037,NaN,83.497,NaN,0.126086
1714.9,NaN,NaN,NaN,NaN,NaN,0.025891,0.107754,0.001836,NaN,NaN,73.6,89.36,24.468,810.53,970.31,420.66,789.7,601.67,950.97,10,407.15,906.63,160.1,10,NaN,616.62,NaN,NaN,NaN,897.07,846.61,NaN,NaN,788.73,739.71,743.94,555.77,137.01,379.06,NaN,138.43,NaN,184.65,NaN,-4.768,NaN,-3.273,-1.387,NaN,1.135,NaN,1.228,149.37,NaN,2.444,59.125,0.205297,0.003395,0.000033,NaN,74.465,NaN,0.125246
1719.9,0.04965,0.091811,0.001986,NaN,NaN,0.027139,0.107379,0.001451,NaN,NaN,74.85,89.44,24.49,813.74,961.32,421.12,793.44,599.01,968.13,10,410.82,901.15,163.22,10,NaN,614.32,NaN,NaN,NaN,896.27,837.58,NaN,NaN,790.9,739.19,741.08,558.23,135.95,373.13,NaN,132,NaN,186.74,NaN,-4.749,NaN,-3.303,-1.48,NaN,1.136,NaN,1.246,147.94,NaN,2.436,59.145,0.20532,0.003388,0.000029,NaN,71.913,0.107197,0.124377
1724.9,0.045981,0.094053,0.001839,NaN,NaN,0.027949,0.107019,0.00115,NaN,NaN,73.5,89.66,24.516,811.73,948.16,420.58,796.85,601.42,977.14,10,413.15,895.19,161.48,10,NaN,606.49,NaN,NaN,NaN,900.56,838.58,NaN,NaN,798.92,738,744.8,567.35,131.77,366.68,NaN,129.75,NaN,181.45,NaN,-4.719,NaN,-3.288,-1.485,NaN,1.154,NaN,1.262,149.23,NaN,2.435,59.403,0.205288,0.003392,0.00003,NaN,73.34,0.109591,0.123621
1729.9,0.041357,0.096655,0.001732,NaN,NaN,0.028175,0.106821,0.000919,0.006782,NaN,72.18,88.69,24.531,805.31,947.79,421.02,793.28,603.2,967.66,10,407.13,895.3,159.5,10,NaN,600.81,NaN,NaN,NaN,899.93,832.43,NaN,NaN,796.52,734.06,734.9,559.02,128.7,374.99,NaN,130.7,NaN,189.01,NaN,-4.716,NaN,-3.274,-1.448,NaN,1.143,NaN,1.26,145.9,NaN,2.433,59.388,0.205373,0.003348,0.000029,NaN,68.822,0.112443,0.123132
1734.9,0.037951,0.09851,0.001659,NaN,NaN,0.027734,0.106896,0.000759,0.005621,NaN,72.81,88.08,24.55,805.26,951.71,431.97,791.35,600.23,965.72,10,401.51,897.22,156.77,10,NaN,602.95,NaN,NaN,NaN,902.24,835.4,NaN,NaN,791.26,731.23,727.67,555.47,127.8,375.78,NaN,130.2,NaN,199.61,NaN,-4.658,NaN,-3.279,-1.539,NaN,1.148,NaN,1.248,139.61,NaN,2.442,58.946,0.205555,0.003243,0.000027,NaN,64.054,0.114479,0.123034
1739.9,0.035444,0.099988,0.001703,0.002114,NaN,0.026507,0.107303,0.000677,0.005855,NaN,72.83,87.6,24.572,807.6,949.58,429.46,794.05,603.43,982.94,10,408.62,893.67,156.9,10,NaN,600.67,NaN,NaN,NaN,906.68,838.47,NaN,NaN,791.56,729.25,725.58,554.11,125.62,360.76,NaN,125.84,NaN,188.95,NaN,-4.696,NaN,-3.277,-1.503,NaN,1.179,NaN,1.253,140.37,NaN,2.445,58.965,0.205548,0.003218,0.000027,NaN,65.03,0.116217,0.123405
1744.9,0.033059,0.101242,0.00185,0.00215,NaN,0.024627,0.108078,0.000691,0.006719,NaN,73.74,88.22,24.593,807.83,957.29,418.48,793.8,606.75,971.11,10,418.29,897.67,158.93,10,NaN,592.2,NaN,NaN,NaN,894.46,824.55,NaN,NaN,783.55,725.04,722.99,538.82,129.81,366.09,NaN,125.72,NaN,193.06,NaN,-4.779,NaN,-3.286,-1.441,NaN,1.164,NaN,1.283,142.3,NaN,2.428,59.175,0.20547,0.003257,0.000027,NaN,70.196,0.117819,0.124307
1749.9,0.030831,0.102395,0.002058,0.002001,NaN,0.02227,0.109148,0.000808,0.006623,NaN,74.13,87.92,24.615,809.15,960.34,426.25,795.44,603.5,967.14,10,417.77,900.45,159.87,10,NaN,597.04,NaN,NaN,NaN,888.52,825.54,NaN,NaN,776.86,726.63,730,545.26,135.13,372.78,NaN,131.75,NaN,216.34,NaN,-4.747,NaN,-3.248,-1.373,NaN,1.152,NaN,1.288,141.84,NaN,2.419,59.039,0.205466,0.003267,0.00003,NaN,72.237,0.119375,0.125664
1754.9,0.029062,0.103311,0.002329,0.001183,NaN,0.020091,0.110302,0.001013,0.00587,NaN,73.1,82.71,24.633,812.42,946.9,444.2,802.53,586.91,985.84,10,402.18,884.83,159.69,10,NaN,596.82,NaN,NaN,NaN,877.98,807.36,NaN,NaN,765.13,724.11,721.8,546.17,133.92,370.29,NaN,134.66,NaN,231.74,NaN,-4.665,NaN,-3.193,-1.344,NaN,1.108,NaN,1.241,137.16,NaN,2.405,58.567,0.205567,0.003213,0.000034,NaN,71.129,0.120731,0.127216
1759.9,0.028164,0.103811,0.002573,0.000506,NaN,0.018563,0.111269,0.00125,0.006353,NaN,73.98,85.2,24.62,813.23,942.92,453.7,809.01,571.19,994.34,10,401.97,881.96,158.1,10,NaN,601.51,NaN,NaN,NaN,866.08,798.41,NaN,NaN,764.87,724.16,725.54,554.38,132.76,372.56,NaN,131.86,NaN,228.11,NaN,-4.817,NaN,-3.242,-1.483,NaN,1.075,NaN,1.222,135.06,NaN,2.376,58.242,0.205583,0.003181,0.00004,NaN,71.042,0.121583,0.128593
1764.9,0.028092,0.103906,0.002677,0.000244,NaN,0.017645,0.111935,0.001439,0.005581,NaN,75.01,88.05,24.599,816.62,942.97,451.98,811.65,582.41,1003.37,10,402.82,889.28,158.24,10,NaN,610.28,NaN,NaN,NaN,879.19,823.32,NaN,NaN,782.18,733.49,740.08,576.61,134.66,376.35,NaN,132.7,NaN,231.01,NaN,-4.765,NaN,-3.228,-1.491,NaN,1.095,NaN,1.251,137.2,NaN,2.37,58.165,0.205519,0.003195,0.000041,NaN,72.927,0.12181,0.12957
1769.9,0.02824,0.103871,0.002675,0.000117,NaN,0.0172,0.112375,0.001522,0.003945,NaN,72.76,85.81,24.604,817.03,937.59,452.61,809.81,581.06,1009.05,10,401.67,884,160.67,10,NaN,612.56,NaN,NaN,NaN,886.68,824.47,NaN,NaN,774.97,724.43,720.34,561.83,131.19,375.26,NaN,130.62,NaN,220.36,NaN,-4.849,NaN,-3.197,-1.443,NaN,1.135,NaN,1.248,136.82,NaN,2.353,58.296,0.2055,0.00321,0.000042,NaN,72.211,0.121766,0.130168
1774.9,0.028073,0.103945,0.002655,0.000148,NaN,0.017187,0.112636,0.001486,0.003311,NaN,73.52,87.16,24.621,814.8,941.98,441.56,804.81,570.56,987.98,10,400.42,886.5,160.84,10,NaN,604.78,NaN,NaN,NaN,890.47,828.64,NaN,NaN,761.83,713.6,711.12,544.45,125.39,369.97,NaN,128.09,NaN,197.59,NaN,-4.926,NaN,-3.215,-1.447,NaN,1.154,NaN,1.242,133.99,NaN,2.343,58.301,0.205558,0.003206,0.000038,NaN,69.206,0.121828,0.130425
1779.9,0.027534,0.104142,0.002674,0.000424,NaN,0.017438,0.11274,0.001375,0.004644,NaN,74.68,89.16,24.647,814.98,947.49,426.2,803.37,571.08,971.61,10,403.88,892.69,158.04,10,NaN,605.13,NaN,NaN,NaN,889.73,833.18,NaN,NaN,768.24,720.69,730.15,565.36,126.05,362.56,NaN,129.07,NaN,186.76,NaN,-4.887,NaN,-3.226,-1.462,NaN,1.134,NaN,1.249,135.8,NaN,2.348,58.381,0.205512,0.003251,0.000036,NaN,72.932,0.122075,0.130417
1784.9,0.026912,0.104369,0.002726,0.000947,NaN,0.017719,0.112752,0.00123,0.006087,NaN,74.56,90.05,24.682,814.18,956.89,423.56,802.82,576.3,963.8,10,414.09,903.07,155.96,10,NaN,603.44,NaN,NaN,NaN,888.88,831.97,NaN,NaN,778.91,729.4,739.7,565.88,129.21,363.09,NaN,130,NaN,197.22,NaN,-4.811,NaN,-3.24,-1.415,NaN,1.132,NaN,1.248,137.39,NaN,2.332,58.538,0.20544,0.003302,0.000034,NaN,74.218,0.122395,0.130266
